track_n,line,lyric,track_title,album
4,5,To pack us up and leave me with it,​exile (Ft. Bon Iver),Reputation
4,6,Holdin' all this love out here in the hall,​exile (Ft. Bon Iver),Reputation
4,7,I think I've seen this film before,​exile (Ft. Bon Iver),Reputation
4,8,And I didn't like the ending,​exile (Ft. Bon Iver),Reputation
4,9,You're not my homeland anymore,​exile (Ft. Bon Iver),Reputation
4,10,So what am I defending now?,​exile (Ft. Bon Iver),Reputation
4,11,"You were my town, now I'm in exile, seein' you out",​exile (Ft. Bon Iver),Reputation
4,12,I think I've seen this film before,​exile (Ft. Bon Iver),Reputation
4,13,"Ooh, ooh, ooh",​exile (Ft. Bon Iver),Reputation
4,14,"I can see you starin', honey",​exile (Ft. Bon Iver),Reputation
4,15,Like he's just your understudy,​exile (Ft. Bon Iver),Reputation
4,16,Like you'd get your knuckles bloody for me,​exile (Ft. Bon Iver),Reputation
4,17,"Second, third, and hundredth chances",​exile (Ft. Bon Iver),Reputation
4,18,Balancin' on breaking branches,​exile (Ft. Bon Iver),Reputation
4,19,Those eyes add insult to injury,​exile (Ft. Bon Iver),Reputation
4,20,I think I've seen this film before,​exile (Ft. Bon Iver),Reputation
4,21,And I didn't like the ending,​exile (Ft. Bon Iver),Reputation
4,22,I'm not your problem anymore,​exile (Ft. Bon Iver),Reputation
4,23,So who am I offending now?,​exile (Ft. Bon Iver),Reputation
4,24,"You were my crown, now I'm in exile, seein' you out",​exile (Ft. Bon Iver),Reputation
4,25,I think I've seen this film before,​exile (Ft. Bon Iver),Reputation
4,26,So I'm leaving out the side door,​exile (Ft. Bon Iver),Reputation
4,27,"So step right out, there is no amount",​exile (Ft. Bon Iver),Reputation
4,28,Of crying I can do for you,​exile (Ft. Bon Iver),Reputation
4,29,All this time,​exile (Ft. Bon Iver),Reputation
4,30,We always walked a very thin line,​exile (Ft. Bon Iver),Reputation
4,31,You didn't even hear me out (You didn't even hear me out),​exile (Ft. Bon Iver),Reputation
4,32,You never gave a warning sign (I gave so many signs),​exile (Ft. Bon Iver),Reputation
4,33,All this time,​exile (Ft. Bon Iver),Reputation
4,34,I never learned to read your mind (Never learned to read my mind),​exile (Ft. Bon Iver),Reputation
4,35,I couldn't turn things around (You never turned things around),​exile (Ft. Bon Iver),Reputation
4,36,'Cause you never gave a warning sign (I gave so many signs),​exile (Ft. Bon Iver),Reputation
4,37,"So many signs, so many signs",​exile (Ft. Bon Iver),Reputation
4,38,You didn't even see the signs,​exile (Ft. Bon Iver),Reputation
4,39,I think I've seen this film before,​exile (Ft. Bon Iver),Reputation
4,40,And I didn't like the ending,​exile (Ft. Bon Iver),Reputation
4,41,You're not my homeland anymore,​exile (Ft. Bon Iver),Reputation
4,42,So what am I defending now?,​exile (Ft. Bon Iver),Reputation
4,43,"You were my town, now I'm in exile, seein' you out",​exile (Ft. Bon Iver),Reputation
4,44,I think I've seen this film before,​exile (Ft. Bon Iver),Reputation
4,45,So I'm leavin' out the side door,​exile (Ft. Bon Iver),Reputation
4,46,"So step right out, there is no amount",​exile (Ft. Bon Iver),Reputation
4,47,Of crying I can do for you,​exile (Ft. Bon Iver),Reputation
4,48,All this time,​exile (Ft. Bon Iver),Reputation
4,49,We always walked a very thin line,​exile (Ft. Bon Iver),Reputation
4,50,You didn't even hear me out (Didn't even hear me out),​exile (Ft. Bon Iver),Reputation
4,51,You never gave a warning sign (I gave so many signs),​exile (Ft. Bon Iver),Reputation
4,52,All this time,​exile (Ft. Bon Iver),Reputation
4,53,I never learned to read your mind (Never learned to read my mind),​exile (Ft. Bon Iver),Reputation
4,54,I couldn't turn things around (You never turned things around),​exile (Ft. Bon Iver),Reputation
4,55,'Cause you never gave a warning sign (I gave so many signs),​exile (Ft. Bon Iver),Reputation
4,56,You never gave a warning sign (All this time),​exile (Ft. Bon Iver),Reputation
4,57,(So many times) I never learned to read your mind,​exile (Ft. Bon Iver),Reputation
4,58,(So many signs) I couldn't turn things around (I couldn't turn things around),​exile (Ft. Bon Iver),Reputation
4,59,'Cause you never gave a warning sign (You never gave a warning sign),​exile (Ft. Bon Iver),Reputation
4,60,You never gave a warning sign,​exile (Ft. Bon Iver),Reputation
4,61,"Ah, ah",​exile (Ft. Bon Iver),Reputation
7,1,Please picture me in the trees,​seven,Reputation
7,2,I hit my peak at seven,​seven,Reputation
7,3,Feet in the swing over the creek,​seven,Reputation
7,4,I was too scared to jump in,​seven,Reputation
7,5,"But I, I was high in the sky",​seven,Reputation
7,6,With Pennsylvania under me,​seven,Reputation
7,7,Are there still beautiful things?,​seven,Reputation
7,8,Sweet tea in the summer,​seven,Reputation
7,9,"Cross your heart, won't tell no other",​seven,Reputation
7,10,And though I can't recall your face,​seven,Reputation
7,11,I still got love for you,​seven,Reputation
7,12,Your braids like a pattern,​seven,Reputation
7,13,Love you to the Moon and to Saturn,​seven,Reputation
7,14,Passed down like folk songs,​seven,Reputation
7,15,The love lasts so long,​seven,Reputation
7,16,And I've been meaning to tell you,​seven,Reputation
7,17,I think your house is haunted,​seven,Reputation
7,18,Your dad is always mad and that must be why,​seven,Reputation
7,19,And I think you should come live with me,​seven,Reputation
7,20,And we can be pirates,​seven,Reputation
7,21,Then you won't have to cry,​seven,Reputation
7,22,Or hide in the closet,​seven,Reputation
7,23,And just like a folk song,​seven,Reputation
7,24,Our love will be passed on,​seven,Reputation
7,25,Please picture me in the weeds,​seven,Reputation
7,26,Before I learned civility,​seven,Reputation
7,27,I used to scream ferociously,​seven,Reputation
7,28,Any time I wanted,​seven,Reputation
7,29,"I, I",​seven,Reputation
7,30,Sweet tea in the summer,​seven,Reputation
7,31,"Cross my heart, won't tell no other",​seven,Reputation
7,32,And though I can't recall your face,​seven,Reputation
7,33,I still got love for you,​seven,Reputation
7,34,Pack your dolls and a sweater,​seven,Reputation
7,35,We'll move to India forever,​seven,Reputation
7,36,Passed down like folk songs,​seven,Reputation
7,37,Our love lasts so long,​seven,Reputation
8,1,"Salt air, and the rust on your door",​august,Reputation
8,2,I never needed anything more,​august,Reputation
8,3,"Whispers of ""Are you sure?""",​august,Reputation
8,4,"""Never have I ever before""",​august,Reputation
8,5,But I can see us lost in the memory,​august,Reputation
8,6,August slipped away into a moment in time'Cause it was never mine,​august,Reputation
8,7,And I can see us twisted in bedsheets,​august,Reputation
8,8,August sipped away like a bottle of wine'Cause you were never mine,​august,Reputation
8,9,Your back beneath the sun,​august,Reputation
8,10,Wishin' I could write my name on it,​august,Reputation
8,11,Will you call when you're back at school?,​august,Reputation
8,12,I remember thinkin' I had you,​august,Reputation
8,13,But I can see us lost in the memory,​august,Reputation
8,14,August slipped away into a moment in time'Cause it was never mine,​august,Reputation
8,15,And I can see us twisted in bedsheets,​august,Reputation
8,16,August sipped away like a bottle of wine'Cause you were never mine,​august,Reputation
8,17,Back when we were still changin' for the better,​august,Reputation
8,18,Wanting was enough,​august,Reputation
8,19,"For me, it was enough",​august,Reputation
8,20,To live for the hope of it all,​august,Reputation
8,21,Cancel plans just in case you'd call,​august,Reputation
8,22,"And say, ""Meet me behind the mall""So much for summer love and saying ""us""",​august,Reputation
8,23,'Cause you weren't mine to lose,​august,Reputation
8,24,"You weren't mine to lose, no",​august,Reputation
8,25,But I can see us lost in the memory,​august,Reputation
8,26,August slipped away into a moment in time'Cause it was never mine,​august,Reputation
8,27,And I can see us twisted in bedsheets,​august,Reputation
8,28,August sipped away like a bottle of wine'Cause you were never mine,​august,Reputation
8,29,'Cause you were never mine,​august,Reputation
8,30,Never mine,​august,Reputation
8,31,But do you remember?,​august,Reputation
8,32,"Remember when I pulled up and said ""Get in the car""",​august,Reputation
8,33,And then canceled my plans just in case you'd call?,​august,Reputation
8,34,"Back when I was livin' for the hope of it all, for the hope of it all",​august,Reputation
8,35,"""Meet me behind the mall""",​august,Reputation
8,36,"(Remember when I pulled up and said ""Get in the car"")",​august,Reputation
8,37,(And then canceled my plans just in case you'd call?),​august,Reputation
8,38,"(Back when I was livin' for the hope of it all, for the hope of it all)",​august,Reputation
8,39,"(""Meet me behind the mall"")",​august,Reputation
8,40,"Remember when I pulled up and said ""Get in the car""",​august,Reputation
8,41,And then canceled my plans just in case you'd call?,​august,Reputation
8,42,Back when I was livin' for the hope of it all (For the hope of it all),​august,Reputation
8,43,"For the hope of it all, for the hope of it all",​august,Reputation
8,44,"(For the hope of it all, for the hope of it all)",​august,Reputation
11,1,Green was the color of the grass,​invisible string,Reputation
11,2,Where I used to read at Centennial Park,​invisible string,Reputation
11,3,I used to think I would meet somebody there,​invisible string,Reputation
11,4,Teal was the color of your shirt,​invisible string,Reputation
11,5,When you were sixteen at the yogurt shop,​invisible string,Reputation
11,6,You used to work at to make a little money,​invisible string,Reputation
11,7,"Time, curious time",​invisible string,Reputation
11,8,"Gave me no compasses, gave me no signs",​invisible string,Reputation
11,9,Were there clues I didn't see?,​invisible string,Reputation
11,10,And isn't it just so pretty to think,​invisible string,Reputation
11,11,All along there was some,​invisible string,Reputation
11,12,Invisible string,​invisible string,Reputation
11,13,Tying you to me?,​invisible string,Reputation
11,14,Ooh-ooh-ooh-ooh,​invisible string,Reputation
11,15,Bad was the blood of the song in the cab,​invisible string,Reputation
11,16,On your first trip to LA,​invisible string,Reputation
11,17,You ate at my favorite spot for dinner,​invisible string,Reputation
11,18,Bold was the waitress on our three-year trip,​invisible string,Reputation
11,19,Getting lunch down by the Lakes,​invisible string,Reputation
11,20,She said I looked like an American singer,​invisible string,Reputation
11,21,"Time, mystical time",​invisible string,Reputation
11,22,"Cutting me open, then healing me fine",​invisible string,Reputation
11,23,Were there clues I didn't see?,​invisible string,Reputation
11,24,And isn't it just so pretty to think,​invisible string,Reputation
11,25,All along there was some,​invisible string,Reputation
11,26,Invisible string,​invisible string,Reputation
11,27,Tying you to me?,​invisible string,Reputation
11,28,Ooh-ooh-ooh-ooh,​invisible string,Reputation
11,29,A string that pulled me,​invisible string,Reputation
11,30,"Out of all the wrong arms, right into that dive bar",​invisible string,Reputation
11,31,Something wrapped all of my past mistakes in barbed wire,​invisible string,Reputation
11,32,Chains around my demons,​invisible string,Reputation
11,33,Wool to brave the seasons,​invisible string,Reputation
11,34,One single thread of gold,​invisible string,Reputation
11,35,Tied me to you,​invisible string,Reputation
11,36,Cold was the steel of my axe to grind,​invisible string,Reputation
11,37,For the boys who broke my heart,​invisible string,Reputation
11,38,Now I send their babies presents,​invisible string,Reputation
11,39,Gold was the color of the leaves,​invisible string,Reputation
11,40,When I showed you around Centennial Park,​invisible string,Reputation
11,41,Hell was the journey but it brought me heaven,​invisible string,Reputation
11,42,"Time, wondrous time",​invisible string,Reputation
11,43,Gave me the blues and then purple-pink skies,​invisible string,Reputation
11,44,And it's cool,​invisible string,Reputation
11,45,"Baby, with me",​invisible string,Reputation
11,46,And isn't it just so pretty to think,​invisible string,Reputation
11,47,All along there was some,​invisible string,Reputation
11,48,Invisible string,​invisible string,Reputation
11,49,Tying you to me?,​invisible string,Reputation
11,50,Ooh-ooh-ooh-ooh,​invisible string,Reputation
11,51,Me,​invisible string,Reputation
11,52,Ooh-ooh-ooh-ooh,​invisible string,Reputation
11,53,(Ah-ah-ah),​invisible string,Reputation
11,54,(Ah-ah-ah),​invisible string,Reputation
12,1,What did you think I'd say to that?,​mad woman,Reputation
12,2,Does a scorpion sting when fighting back?,​mad woman,Reputation
12,3,"They strike to kill, and you know I will",​mad woman,Reputation
12,4,You know I will,​mad woman,Reputation
12,5,What do you sing on your drive home?,​mad woman,Reputation
12,6,Do you see my face in the neighbor's lawn?,​mad woman,Reputation
12,7,Does she smile?,​mad woman,Reputation
12,8,"Or does she mouth, ""Fuck you forever""?",​mad woman,Reputation
12,9,"Every time you call me crazy, I get more crazy",​mad woman,Reputation
12,10,What about that?,​mad woman,Reputation
12,11,"And when you say I seem angry, I get more angry",​mad woman,Reputation
12,12,And there's nothing like a mad woman,​mad woman,Reputation
12,13,What a shame she went mad,​mad woman,Reputation
12,14,No one likes a mad woman,​mad woman,Reputation
12,15,You made her like that,​mad woman,Reputation
12,16,And you'll poke that bear 'til her claws come out,​mad woman,Reputation
12,17,And you find something to wrap your noose around,​mad woman,Reputation
12,18,And there's nothing like a mad woman,​mad woman,Reputation
12,19,Now I breathe flames each time I talk,​mad woman,Reputation
12,20,My cannons all firin' at your yacht,​mad woman,Reputation
12,21,"They say ""move on,"" but you know I won'tAnd women like hunting witches too",​mad woman,Reputation
12,22,Doing your dirtiest work for you,​mad woman,Reputation
12,23,It's obvious that wanting me dead,​mad woman,Reputation
12,24,Has really brought you two together,​mad woman,Reputation
12,25,"Every time you call me crazy, I get more crazy",​mad woman,Reputation
12,26,What about that?,​mad woman,Reputation
12,27,"And when you say I seem angry, I get more angry",​mad woman,Reputation
12,28,And there's nothing like a mad woman,​mad woman,Reputation
12,29,What a shame she went mad,​mad woman,Reputation
12,30,No one likes a mad woman,​mad woman,Reputation
12,31,You made her like that,​mad woman,Reputation
12,32,And you'll poke that bear 'til her claws come out,​mad woman,Reputation
12,33,And you find something to wrap your noose around,​mad woman,Reputation
12,34,And there's nothing like a mad woman,​mad woman,Reputation
12,35,"I'm taking my time, taking my time'Cause you took everything from me",​mad woman,Reputation
12,36,"Watching you climb, watching you climb",​mad woman,Reputation
12,37,Over people like me,​mad woman,Reputation
12,38,The master of spin has a couple side flings,​mad woman,Reputation
12,39,Good wives always know,​mad woman,Reputation
12,40,"She should be mad, should be scathing like me, but",​mad woman,Reputation
12,41,No one likes a mad woman,​mad woman,Reputation
12,42,What a shame she went mad,​mad woman,Reputation
12,43,You made her like that,​mad woman,Reputation
15,1,Our coming-of-age has come and gone,​peace,Reputation
15,2,"Suddenly this summer, it's clear",​peace,Reputation
15,3,I never had the courage of my convictions,​peace,Reputation
15,4,As long as danger is near,​peace,Reputation
15,5,"And it's just around the corner, darlin'",​peace,Reputation
15,6,'Cause it lives in me,​peace,Reputation
15,7,"No, I could never give you peace",​peace,Reputation
15,8,But I'm a fire and I'll keep your brittle heart warm,​peace,Reputation
15,9,"If your cascade, ocean wave blues come",​peace,Reputation
15,10,All these people think love's for show,​peace,Reputation
15,11,But I would die for you in secret,​peace,Reputation
15,12,"The devil's in the details, but you got a friend in me",​peace,Reputation
15,13,Would it be enough if I could never give you peace?,​peace,Reputation
15,14,Your integrity makes me seem small,​peace,Reputation
15,15,You paint dreamscapes on the wall,​peace,Reputation
15,16,"I talk shit with my friends, it's like I'm wasting your honor",​peace,Reputation
15,17,And you know that I'd swing with you for the fences,​peace,Reputation
15,18,Sit with you in the trenches,​peace,Reputation
15,19,"Give you my wild, give you a child",​peace,Reputation
15,20,Give you the silence that only comes when two people understand each other,​peace,Reputation
15,21,"Family that I chose, now that I see your brother as my brother",​peace,Reputation
15,22,Is it enough?,​peace,Reputation
15,23,"But there's robbers to the east, clowns to the west",​peace,Reputation
15,24,"I'd give you my sunshine, give you my best",​peace,Reputation
15,25,But the rain is always gonna come if you're standin' with me,​peace,Reputation
15,26,But I'm a fire and I'll keep your brittle heart warm,​peace,Reputation
15,27,"If your cascade, ocean wave blues come",​peace,Reputation
15,28,All these people think love's for show,​peace,Reputation
15,29,But I would die for you in secret,​peace,Reputation
15,30,"The devil's in the details, but you got a friend in me",​peace,Reputation
15,31,Would it be enough if I could never give you peace?,​peace,Reputation
15,32,Would it be enough if I could never give you peace?,​peace,Reputation
15,33,Would it be enough if I could never give you peace?,​peace,Reputation
1,NA,NA,​the 1,Reputation
5,NA,NA,​my tears ricochet,Reputation
6,NA,NA,​mirrorball,Reputation
9,NA,NA,​this is me trying,Reputation
10,NA,NA,​illicit affairs,Reputation
13,NA,NA,​epiphany,Reputation
14,NA,NA,​betty,Reputation
16,NA,NA,​hoax,Reputation
2,1,You booked the night train for a reason,​champagne problems,Reputation
2,2,So you could sit there in this hurt,​champagne problems,Reputation
2,3,Bustling crowds or silent sleepers,​champagne problems,Reputation
2,4,You're not sure which is worse,​champagne problems,Reputation
2,5,Because I dropped your hand while dancing,​champagne problems,Reputation
2,6,Left you out there standing,​champagne problems,Reputation
2,7,Crestfallen on the landing,​champagne problems,Reputation
2,8,Champagne problems,​champagne problems,Reputation
2,9,Your mom's ring in your pocket,​champagne problems,Reputation
2,10,My picture in your wallet,​champagne problems,Reputation
2,11,"Your heart was glass, I dropped it",​champagne problems,Reputation
2,12,Champagne problems,​champagne problems,Reputation
2,13,You told your family for a reason,​champagne problems,Reputation
2,14,You couldn't keep it in,​champagne problems,Reputation
2,15,Your sister splashed out on the bottle,​champagne problems,Reputation
2,16,Now no one's celebrating,​champagne problems,Reputation
2,17,"Dom Pérignon, you brought it",​champagne problems,Reputation
2,18,No crowd of friends applauded,​champagne problems,Reputation
2,19,Your hometown skeptics called it,​champagne problems,Reputation
2,20,Champagne problems,​champagne problems,Reputation
2,21,"You had a speech, you're speechless",​champagne problems,Reputation
2,22,Love slipped beyond your reaches,​champagne problems,Reputation
2,23,And I couldn't give a reason,​champagne problems,Reputation
2,24,Champagne problems,​champagne problems,Reputation
2,25,Your Midas touch on the Chevy door,​champagne problems,Reputation
2,26,"November flush and your flannel cure""This dorm was once a madhouse""",​champagne problems,Reputation
2,27,"I made a joke, ""Well, it's made for me""",​champagne problems,Reputation
2,28,"How evergreen, our group of friends",​champagne problems,Reputation
2,29,Don't think we'll say that word again,​champagne problems,Reputation
2,30,And soon they'll have the nerve to deck the halls,​champagne problems,Reputation
2,31,That we once walked through,​champagne problems,Reputation
2,32,"One for the money, two for the show",​champagne problems,Reputation
2,33,I never was ready so I watch you go,​champagne problems,Reputation
2,34,Sometimes you just don't know the answer,​champagne problems,Reputation
2,35,"'Til someone's on their knees and asks you""She would've made such a lovely bride",​champagne problems,Reputation
2,36,"What a shame she's fucked in the head,"" they said",​champagne problems,Reputation
2,37,But you'll find the real thing instead,​champagne problems,Reputation
2,38,She'll patch up your tapestry that I shred,​champagne problems,Reputation
2,39,And hold your hand while dancing,​champagne problems,Reputation
2,40,Never leave you standing,​champagne problems,Reputation
2,41,Crestfallen on the landing,​champagne problems,Reputation
2,42,With champagne problems,​champagne problems,Reputation
2,43,Your mom's ring in your pocket,​champagne problems,Reputation
2,44,Her picture in your wallet,​champagne problems,Reputation
2,45,You won't remember all my,​champagne problems,Reputation
2,46,Champagne problems,​champagne problems,Reputation
2,47,You won't remember all my,​champagne problems,Reputation
2,48,Champagne problems,​champagne problems,Reputation
3,1,"Gleaming, twinkling",​gold rush,Reputation
3,2,Eyes like sinking ships on waters,​gold rush,Reputation
3,3,"So inviting, I almost jump in",​gold rush,Reputation
3,4,"But I don't like a gold rush, gold rush",​gold rush,Reputation
3,5,I don't like anticipatin' my face in a red flush,​gold rush,Reputation
3,6,I don't like that anyone would die to feel your touch,​gold rush,Reputation
3,7,Everybody wants you,​gold rush,Reputation
3,8,Everybody wonders what it would be like to love you,​gold rush,Reputation
3,9,"Walk past, quick brush",​gold rush,Reputation
3,10,"I don't like slow motion, double vision in rose blush",​gold rush,Reputation
3,11,I don't like that falling feels like flying 'til the bone crush,​gold rush,Reputation
3,12,Everybody wants you,​gold rush,Reputation
3,13,But I don't like a gold rush,​gold rush,Reputation
3,14,What must it be like to grow up that beautiful?,​gold rush,Reputation
3,15,With your hair falling into place like dominoes,​gold rush,Reputation
3,16,I see me padding across your wooden floors,​gold rush,Reputation
3,17,With my Eagles t-shirt hanging from the door,​gold rush,Reputation
3,18,"At dinner parties, I call you out on your contrarian shit",​gold rush,Reputation
3,19,And the coastal town we wandered 'round had nеver seen a love as pure as it,​gold rush,Reputation
3,20,And thеn it fades into the gray of my day-old tea,​gold rush,Reputation
3,21,'Cause it could never be,​gold rush,Reputation
3,22,"'Cause I don't like a gold rush, gold rush",​gold rush,Reputation
3,23,I don't like anticipatin' my face in a red flush,​gold rush,Reputation
3,24,I don't like that anyone would die to feel your touch,​gold rush,Reputation
3,25,Everybody wants you,​gold rush,Reputation
3,26,Everybody wonders what it would be like to love you,​gold rush,Reputation
3,27,"Walk past, quick brush",​gold rush,Reputation
3,28,"I don't like slow motion, double vision in rose blush",​gold rush,Reputation
3,29,I don't like that falling feels like flying 'til the bone crush,​gold rush,Reputation
3,30,Everybody wants you,​gold rush,Reputation
3,31,But I don't like a gold rush,​gold rush,Reputation
3,32,What must it be like to grow up that beautiful?,​gold rush,Reputation
3,33,With your hair falling into place like dominoes,​gold rush,Reputation
3,34,My mind turns your life into folklore,​gold rush,Reputation
3,35,I can't dare to dream about you anymore,​gold rush,Reputation
3,36,At dinner parties I won't call you out on your contrarian shit,​gold rush,Reputation
3,37,And the coastal town we never found will never see a love as pure as it,​gold rush,Reputation
3,38,'Cause it fades into the gray of my day-old tea,​gold rush,Reputation
3,39,'Cause it will never be,​gold rush,Reputation
3,40,"Gleaming, twinkling",​gold rush,Reputation
3,41,Eyes like sinking ships on waters,​gold rush,Reputation
3,42,"So inviting, I almost jump in",​gold rush,Reputation
4,1,If I wanted to know who you were hanging with,​'tis the damn season,Reputation
4,2,"While I was gone, I would've asked you",​'tis the damn season,Reputation
4,3,"It's the kind of cold, fogs up windshield glass",​'tis the damn season,Reputation
4,4,But I felt it when I passed you,​'tis the damn season,Reputation
4,5,"There's an ache in you, put there by the ache in me",​'tis the damn season,Reputation
4,6,But if it's all the same to you,​'tis the damn season,Reputation
4,7,It's the same to me,​'tis the damn season,Reputation
4,8,So we could call it even,​'tis the damn season,Reputation
4,9,"You could call me ""babe"" for the weekend​'Tis the damn season, write this down",​'tis the damn season,Reputation
4,10,I'm stayin' at my parents' house,​'tis the damn season,Reputation
4,11,And the road not taken looks real good now,​'tis the damn season,Reputation
4,12,And it always leads to you and my hometown,​'tis the damn season,Reputation
4,13,I parkеd my car right between the Methodist,​'tis the damn season,Reputation
4,14,And thе school that used to be ours,​'tis the damn season,Reputation
4,15,The holidays linger like bad perfume,​'tis the damn season,Reputation
4,16,"You can run, but only so far",​'tis the damn season,Reputation
4,17,"I escaped it too, remember how you watched me leave",​'tis the damn season,Reputation
4,18,"But if it's okay with you, it's okay with me",​'tis the damn season,Reputation
4,19,We could call it even,​'tis the damn season,Reputation
4,20,"You could call me ""babe"" for the weekend",​'tis the damn season,Reputation
4,21,"​'Tis the damn season, write this down",​'tis the damn season,Reputation
4,22,I'm stayin' at my parents' house,​'tis the damn season,Reputation
4,23,And the road not taken looks real good now,​'tis the damn season,Reputation
4,24,"Time flies, messy as the mud on your truck tires",​'tis the damn season,Reputation
4,25,"Now I'm missing your smile, hear me out",​'tis the damn season,Reputation
4,26,We could just ride around,​'tis the damn season,Reputation
4,27,And the road not taken looks real good now,​'tis the damn season,Reputation
4,28,And it always leads to you and my hometown,​'tis the damn season,Reputation
4,29,Sleep in half the day just for old times' sake,​'tis the damn season,Reputation
4,30,I won't ask you to wait if you don't ask me to stay,​'tis the damn season,Reputation
4,31,So I'll go back to L.A. and the so-called friends,​'tis the damn season,Reputation
4,32,Who'll write books about me if I ever make it,​'tis the damn season,Reputation
4,33,And wonder about the only soul,​'tis the damn season,Reputation
4,34,Who can tell which smiles I'm fakin',​'tis the damn season,Reputation
4,35,And the heart I know I'm breakin' is my own,​'tis the damn season,Reputation
4,36,To leave the warmest bed I've ever known,​'tis the damn season,Reputation
4,37,We could call it even,​'tis the damn season,Reputation
4,38,Even though I'm leaving,​'tis the damn season,Reputation
4,39,And I'll be yours for the weekend,​'tis the damn season,Reputation
4,40,​'Tis the damn season,​'tis the damn season,Reputation
4,41,We could call it even,​'tis the damn season,Reputation
4,42,"You could call me ""babe"" for the weekend",​'tis the damn season,Reputation
4,43,"​'Tis the damn season, write this down",​'tis the damn season,Reputation
4,44,I'm stayin' at my parents' house,​'tis the damn season,Reputation
4,45,And the road not taken looks real good now,​'tis the damn season,Reputation
4,46,"Time flies, messy as the mud on your truck tires",​'tis the damn season,Reputation
4,47,"Now I'm missing your smile, hear me out",​'tis the damn season,Reputation
4,48,We could just ride around,​'tis the damn season,Reputation
4,49,And the road not taken looks real good now,​'tis the damn season,Reputation
4,50,And it always leads to you and my hometown,​'tis the damn season,Reputation
4,51,It always leads to you and my hometown,​'tis the damn season,Reputation
5,1,I sit and watch you reading with your head low,​tolerate it,Reputation
5,2,I wake and watch you breathing with your eyes closed,​tolerate it,Reputation
5,3,I sit and watch you,​tolerate it,Reputation
5,4,I notice everything you do or don't do,​tolerate it,Reputation
5,5,"You're so much older and wiser, and I",​tolerate it,Reputation
5,6,I wait by the door like I'm just a kid,​tolerate it,Reputation
5,7,Use my best colors for your portrait,​tolerate it,Reputation
5,8,Lay the table with the fancy shit,​tolerate it,Reputation
5,9,And watch you tolerate it,​tolerate it,Reputation
5,10,"If it's all in my head, tell me now",​tolerate it,Reputation
5,11,Tell me I've got it wrong somehow,​tolerate it,Reputation
5,12,I know my love should be celebrated,​tolerate it,Reputation
5,13,But you tolerate it,​tolerate it,Reputation
5,14,I greet you with a battle hero's welcome,​tolerate it,Reputation
5,15,I take your indiscretions all in good fun,​tolerate it,Reputation
5,16,"I sit and listеn, I polish plates until they gleam and glistеnYou're so much older and wiser and I",​tolerate it,Reputation
5,17,I wait by the door like I'm just a kid,​tolerate it,Reputation
5,18,Use my best colors for your portrait,​tolerate it,Reputation
5,19,Lay the table with the fancy shit,​tolerate it,Reputation
5,20,And watch you tolerate it,​tolerate it,Reputation
5,21,"If it's all in my head, tell me now",​tolerate it,Reputation
5,22,Tell me I've got it wrong somehow,​tolerate it,Reputation
5,23,I know my love should be celebrated,​tolerate it,Reputation
5,24,But you tolerate it,​tolerate it,Reputation
5,25,"While you were out building other worlds, where was I?",​tolerate it,Reputation
5,26,Where's that man who'd throw blankets over my barbed wire?,​tolerate it,Reputation
5,27,"I made you my temple, my mural, my sky",​tolerate it,Reputation
5,28,Now I'm begging for footnotes in the story of your life,​tolerate it,Reputation
5,29,Drawing hearts in the byline,​tolerate it,Reputation
5,30,Always taking up too much space or time,​tolerate it,Reputation
5,31,"You assume I'm fine, but what would you do if I",​tolerate it,Reputation
5,32,Break free and leave us in ruins,​tolerate it,Reputation
5,33,Took this dagger in me and removed it,​tolerate it,Reputation
5,34,"Gain the weight of you, then lose it",​tolerate it,Reputation
5,35,"Believe me, I could do it",​tolerate it,Reputation
5,36,"If it's all in my head, tell me now",​tolerate it,Reputation
5,37,Tell me I've got it wrong somehow,​tolerate it,Reputation
5,38,I know my love should be celebrated,​tolerate it,Reputation
5,39,But you tolerate it,​tolerate it,Reputation
5,40,I sit and watch you,​tolerate it,Reputation
7,1,"Honey, when I'm above the trees",​happiness,Reputation
7,2,I see this for what it is,​happiness,Reputation
7,3,"But now I'm right down in it, all the years I've given",​happiness,Reputation
7,4,Is just shit we're dividin' up,​happiness,Reputation
7,5,Showed you all of my hiding spots,​happiness,Reputation
7,6,I was dancing when the music stopped,​happiness,Reputation
7,7,"And in the disbelief, I can't face reinvention",​happiness,Reputation
7,8,I haven't met the new me yet,​happiness,Reputation
7,9,There'll be happiness after you,​happiness,Reputation
7,10,But there was happiness because of you,​happiness,Reputation
7,11,Both of these things can be true,​happiness,Reputation
7,12,There is happiness,​happiness,Reputation
7,13,Past the blood and bruise,​happiness,Reputation
7,14,Past the curses and cries,​happiness,Reputation
7,15,Beyond the terror in the nightfall,​happiness,Reputation
7,16,Haunted by the look in my eyes,​happiness,Reputation
7,17,That would've loved you for a lifetime,​happiness,Reputation
7,18,Leave it all behind,​happiness,Reputation
7,19,And there is happiness,​happiness,Reputation
7,20,"Tell me, when did your winning smile",​happiness,Reputation
7,21,Begin to look like a smirk?,​happiness,Reputation
7,22,When did all our lessons start to look like weapons,​happiness,Reputation
7,23,Pointed at my deepest hurt?,​happiness,Reputation
7,24,I hope she'll be a beautiful fool,​happiness,Reputation
7,25,Who takes my spot next to you,​happiness,Reputation
7,26,"No, I didn't mean that",​happiness,Reputation
